LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
   9077000   311.18833     -40694.966      388.66159     -40306.304      79.822478      130970.54    
   9078000   311.18833     -40694.967      388.66159     -40306.305      79.789917      130970.54    
   9079000   311.18833     -40694.967      388.66159     -40306.305      79.823799      130970.54    
   9080000   311.18833     -40694.969      388.66159     -40306.307      79.841732      130970.54    
   9081000   311.18833     -40694.963      388.66159     -40306.302      79.903508      130970.54    
   9082000   311.18833     -40694.969      388.66159     -40306.307      79.840845      130970.54    
   9083000   311.18833     -40694.968      388.66159     -40306.307      79.785482      130970.54    
   9084000   311.18833     -40694.966      388.66159     -40306.305      79.827094      130970.54    
   9085000   311.18833     -40694.969      388.66159     -40306.308      79.788473      130970.54    
   9086000   311.18833     -40694.968      388.66159     -40306.307      79.805365      130970.54    
   9087000   311.18833     -40694.969      388.66159     -40306.308      79.840408      130970.54    
   9088000   311.18833     -40694.964      388.66159     -40306.302      79.851414      130970.54    
   9089000   311.18833     -40694.967      388.66159     -40306.306      79.826751      130970.54    
   9090000   311.18833     -40694.964      388.66159     -40306.303      79.894845      130970.54    
   9091000   311.18833     -40694.966      388.66159     -40306.304      79.898183      130970.54    
   9092000   311.18833     -40694.966      388.66159     -40306.304      79.872736      130970.54    
   9093000   311.18833     -40694.968      388.66159     -40306.306      79.798462      130970.54    
   9094000   311.18833     -40694.968      388.66159     -40306.307      79.835338      130970.54    
   9095000   311.18833     -40694.966      388.66159     -40306.305      79.87884       130970.54    
   9096000   311.18833     -40694.968      388.66159     -40306.307      79.868511      130970.54    
   9097000   311.18833     -40694.968      388.66159     -40306.307      79.806436      130970.54    
   9098000   311.18833     -40694.97       388.66159     -40306.309      79.775042      130970.54    
   9099000   311.18833     -40694.966      388.66159     -40306.305      79.816623      130970.54    
   9100000   311.18833     -40694.967      388.66159     -40306.305      79.795249      130970.54    
   9101000   311.18833     -40694.968      388.66159     -40306.306      79.837201      130970.54    
   9102000   311.18833     -40694.967      388.66159     -40306.306      79.751394      130970.54    
   9103000   311.18833     -40694.966      388.66159     -40306.305      79.84749       130970.54    
   9104000   311.18833     -40694.967      388.66159     -40306.305      79.871119      130970.54    
   9105000   311.18833     -40694.969      388.66159     -40306.307      79.788898      130970.54    
   9106000   311.18833     -40694.967      388.66159     -40306.305      79.822713      130970.54    
   9107000   311.18833     -40694.959      388.66159     -40306.298      79.963608      130970.54    
   9108000   311.18833     -40694.966      388.66159     -40306.305      79.826291      130970.54    
   9109000   311.18833     -40694.968      388.66159     -40306.307      79.781207      130970.54    
   9110000   311.18833     -40694.968      388.66159     -40306.306      79.814167      130970.54    
   9111000   311.18833     -40694.966      388.66159     -40306.305      79.80604       130970.54    
   9112000   311.18833     -40694.965      388.66159     -40306.303      79.845802      130970.54    
   9113000   311.18833     -40694.969      388.66159     -40306.307      79.840801      130970.54    
   9114000   311.18833     -40694.965      388.66159     -40306.303      79.882262      130970.54    
   9115000   311.18833     -40694.963      388.66159     -40306.301      79.835851      130970.54    
   9116000   311.18833     -40694.965      388.66159     -40306.304      79.846416      130970.54    
   9117000   311.18833     -40694.966      388.66159     -40306.305      79.879338      130970.54    
   9118000   311.18833     -40694.96       388.66159     -40306.299      79.913497      130970.54    
   9119000   311.18833     -40694.965      388.66159     -40306.303      79.87303       130970.54    
   9120000   311.18833     -40694.969      388.66159     -40306.307      79.835936      130970.54    
   9121000   311.18833     -40694.969      388.66159     -40306.308      79.777724      130970.54    
   9122000   311.18833     -40694.969      388.66159     -40306.308      79.847416      130970.54    
   9123000   311.18833     -40694.966      388.66159     -40306.305      79.861749      130970.54    
   9124000   311.18833     -40694.967      388.66159     -40306.306      79.804856      130970.54    
   9125000   311.18833     -40694.968      388.66159     -40306.306      79.833886      130970.54    
   9126000   311.18833     -40694.967      388.66159     -40306.305      79.839043      130970.54    
   9127000   311.18833     -40694.966      388.66159     -40306.305      79.808883      130970.54    
   9128000   311.18833     -40694.964      388.66159     -40306.302      79.907374      130970.54    
   9129000   311.18833     -40694.968      388.66159     -40306.306      79.841052      130970.54    
   9130000   311.18833     -40694.967      388.66159     -40306.306      79.87255       130970.54    
   9131000   311.18833     -40694.962      388.66159     -40306.3        79.899983      130970.54    
   9132000   311.18833     -40694.966      388.66159     -40306.304      79.812691      130970.54    
   9133000   311.18833     -40694.97       388.66159     -40306.308      79.793446      130970.54    
   9134000   311.18833     -40694.969      388.66159     -40306.308      79.821871      130970.54    
   9135000   311.18833     -40694.967      388.66159     -40306.305      79.743237      130970.54    
   9136000   311.18833     -40694.97       388.66159     -40306.309      79.841099      130970.54    
   9137000   311.18833     -40694.966      388.66159     -40306.305      79.806591      130970.54    
   9138000   311.18833     -40694.967      388.66159     -40306.305      79.755166      130970.54    
   9139000   311.18833     -40694.963      388.66159     -40306.302      79.823957      130970.54    
   9140000   311.18833     -40694.968      388.66159     -40306.306      79.875854      130970.54    
   9141000   311.18833     -40694.966      388.66159     -40306.304      79.737157      130970.54    
   9142000   311.18833     -40694.969      388.66159     -40306.308      79.742049      130970.54    
   9143000   311.18833     -40694.966      388.66159     -40306.304      79.825225      130970.54    
   9144000   311.18833     -40694.967      388.66159     -40306.305      79.812175      130970.54    
   9145000   311.18833     -40694.965      388.66159     -40306.303      79.916007      130970.54    
   9146000   311.18833     -40694.968      388.66159     -40306.306      79.819104      130970.54    
   9147000   311.18833     -40694.969      388.66159     -40306.307      79.738576      130970.54    
   9148000   311.18833     -40694.966      388.66159     -40306.305      79.864873      130970.54    
   9149000   311.18833     -40694.963      388.66159     -40306.301      79.888563      130970.54    
   9150000   311.18833     -40694.967      388.66159     -40306.306      79.814028      130970.54    
   9151000   311.18833     -40694.968      388.66159     -40306.306      79.831868      130970.54    
   9152000   311.18833     -40694.966      388.66159     -40306.305      79.827853      130970.54    
   9153000   311.18833     -40694.959      388.66159     -40306.297      79.861143      130970.54    
   9154000   311.18833     -40694.967      388.66159     -40306.305      79.773446      130970.54    
   9155000   311.18833     -40694.969      388.66159     -40306.307      79.760347      130970.54    
   9156000   311.18833     -40694.967      388.66159     -40306.306      79.867582      130970.54    
   9157000   311.18833     -40694.969      388.66159     -40306.307      79.803165      130970.54    
   9158000   311.18833     -40694.97       388.66159     -40306.308      79.81544       130970.54    
   9159000   311.18833     -40694.968      388.66159     -40306.306      79.849531      130970.54    
   9160000   311.18833     -40694.963      388.66159     -40306.301      79.800029      130970.54    
   9161000   311.18833     -40694.966      388.66159     -40306.304      79.85357       130970.54    
   9162000   311.18833     -40694.968      388.66159     -40306.306      79.828563      130970.54    
   9163000   311.18833     -40694.968      388.66159     -40306.307      79.840623      130970.54    
   9164000   311.18833     -40694.969      388.66159     -40306.308      79.78262       130970.54    
   9165000   311.18833     -40694.968      388.66159     -40306.306      79.88111       130970.54    
   9166000   311.18833     -40694.961      388.66159     -40306.3        79.669787      130970.54    
   9167000   311.18833     -40694.968      388.66159     -40306.307      79.72187       130970.54    
   9168000   311.18833     -40694.968      388.66159     -40306.306      79.788008      130970.54    
   9169000   311.18833     -40694.967      388.66159     -40306.305      79.847513      130970.54    
   9170000   311.18833     -40694.966      388.66159     -40306.304      79.822597      130970.54    
   9171000   311.18833     -40694.966      388.66159     -40306.304      79.859306      130970.54    
   9172000   311.18833     -40694.965      388.66159     -40306.303      79.878692      130970.54    
   9173000   311.18833     -40694.969      388.66159     -40306.307      79.758788      130970.54    
   9174000   311.18833     -40694.964      388.66159     -40306.302      79.813378      130970.54    
   9175000   311.18833     -40694.968      388.66159     -40306.306      79.875388      130970.54    
   9176000   311.18833     -40694.968      388.66159     -40306.307      79.80148       130970.54    
   9177000   311.18833     -40694.967      388.66159     -40306.305      79.822321      130970.54    
   9178000   311.18833     -40694.967      388.66159     -40306.305      79.784624      130970.54    
   9179000   311.18833     -40694.967      388.66159     -40306.305      79.823553      130970.54    
   9180000   311.18833     -40694.967      388.66159     -40306.305      79.787836      130970.54    
   9181000   311.18833     -40694.963      388.66159     -40306.301      79.74808       130970.54    
   9182000   311.18833     -40694.963      388.66159     -40306.301      79.832005      130970.54    
   9183000   311.18833     -40694.966      388.66159     -40306.304      79.870339      130970.54    
   9184000   311.18833     -40694.967      388.66159     -40306.305      79.737685      130970.54    
   9185000   311.18833     -40694.968      388.66159     -40306.306      79.716705      130970.54    
   9186000   311.18833     -40694.968      388.66159     -40306.307      79.808927      130970.54    
   9187000   311.18833     -40694.967      388.66159     -40306.305      79.807436      130970.54    
   9188000   311.18833     -40694.965      388.66159     -40306.304      79.813602      130970.54    
   9189000   311.18833     -40694.966      388.66159     -40306.305      79.755871      130970.54    
   9190000   311.18833     -40694.966      388.66159     -40306.305      79.861063      130970.54    
   9191000   311.18833     -40694.968      388.66159     -40306.306      79.836041      130970.54    
   9192000   311.18833     -40694.969      388.66159     -40306.307      79.839793      130970.54    
   9193000   311.18833     -40694.967      388.66159     -40306.305      79.85489       130970.54    
   9194000   311.18833     -40694.969      388.66159     -40306.308      79.841179      130970.54    
   9195000   311.18833     -40694.964      388.66159     -40306.302      79.827909      130970.54    
   9196000   311.18833     -40694.96       388.66159     -40306.299      79.91888       130970.54    
   9197000   311.18833     -40694.965      388.66159     -40306.303      79.913916      130970.54    
   9198000   311.18833     -40694.965      388.66159     -40306.303      79.894429      130970.54    
   9199000   311.18833     -40694.969      388.66159     -40306.307      79.781501      130970.54    
   9200000   311.18833     -40694.961      388.66159     -40306.3        79.827266      130970.54    
   9201000   311.18833     -40694.967      388.66159     -40306.305      79.862979      130970.54    
   9202000   311.18833     -40694.968      388.66159     -40306.306      79.808596      130970.54    
   9203000   311.18833     -40694.967      388.66159     -40306.306      79.847567      130970.54    
   9204000   311.18833     -40694.962      388.66159     -40306.3        79.916753      130970.54    
   9205000   311.18833     -40694.966      388.66159     -40306.305      79.86219       130970.54    
   9206000   311.18833     -40694.96       388.66159     -40306.299      79.894985      130970.54    
   9207000   311.18833     -40694.966      388.66159     -40306.304      79.851698      130970.54    
   9208000   311.18833     -40694.968      388.66159     -40306.306      79.800561      130970.54    
   9209000   311.18833     -40694.968      388.66159     -40306.307      79.799609      130970.54    
   9210000   311.18833     -40694.97       388.66159     -40306.308      79.811949      130970.54    
   9211000   311.18833     -40694.968      388.66159     -40306.307      79.769838      130970.54    
   9212000   311.18833     -40694.96       388.66159     -40306.299      79.912393      130970.54    
   9213000   311.18833     -40694.968      388.66159     -40306.307      79.816276      130970.54    
   9214000   311.18833     -40694.961      388.66159     -40306.3        79.911629      130970.54    
   9215000   311.18833     -40694.965      388.66159     -40306.303      79.770651      130970.54    
   9216000   311.18833     -40694.967      388.66159     -40306.305      79.798576      130970.54    
   9217000   311.18833     -40694.967      388.66159     -40306.306      79.852322      130970.54    
   9218000   311.18833     -40694.968      388.66159     -40306.306      79.856523      130970.54    
   9219000   311.18833     -40694.966      388.66159     -40306.305      79.833421      130970.54    
   9220000   311.18833     -40694.968      388.66159     -40306.307      79.858487      130970.54    
   9221000   311.18833     -40694.962      388.66159     -40306.301      79.940193      130970.54    
   9222000   311.18833     -40694.966      388.66159     -40306.304      79.694146      130970.54    
   9223000   311.18833     -40694.967      388.66159     -40306.305      79.678047      130970.54    
   9224000   311.18833     -40694.969      388.66159     -40306.308      79.818751      130970.54    
   9225000   311.18833     -40694.965      388.66159     -40306.303      79.862524      130970.54    
   9226000   311.18833     -40694.966      388.66159     -40306.304      79.809856      130970.54    
   9227000   311.18833     -40694.97       388.66159     -40306.308      79.776778      130970.54    
   9228000   311.18833     -40694.967      388.66159     -40306.305      79.789573      130970.54    
   9229000   311.18833     -40694.966      388.66159     -40306.304      79.891883      130970.54    
   9230000   311.18833     -40694.965      388.66159     -40306.303      79.817966      130970.54    
   9231000   311.18833     -40694.969      388.66159     -40306.308      79.747451      130970.54    
   9232000   311.18833     -40694.968      388.66159     -40306.307      79.751974      130970.54    
   9233000   311.18833     -40694.969      388.66159     -40306.307      79.849465      130970.54    
   9234000   311.18833     -40694.966      388.66159     -40306.305      79.745813      130970.54    
   9235000   311.18833     -40694.959      388.66159     -40306.298      79.929625      130970.54    
   9236000   311.18833     -40694.969      388.66159     -40306.307      79.858034      130970.54    
   9237000   311.18833     -40694.966      388.66159     -40306.305      79.857504      130970.54    
   9238000   311.18833     -40694.965      388.66159     -40306.304      79.73112       130970.54    
   9239000   311.18833     -40694.966      388.66159     -40306.304      79.873468      130970.54    
   9240000   311.18833     -40694.966      388.66159     -40306.304      79.812434      130970.54    
   9241000   311.18833     -40694.967      388.66159     -40306.306      79.794871      130970.54    
   9242000   311.18833     -40694.967      388.66159     -40306.305      79.842768      130970.54    
   9243000   311.18833     -40694.965      388.66159     -40306.303      79.857085      130970.54    
   9244000   311.18833     -40694.962      388.66159     -40306.3        79.836399      130970.54    
   9245000   311.18833     -40694.965      388.66159     -40306.304      79.839128      130970.54    
   9246000   311.18833     -40694.966      388.66159     -40306.305      79.880631      130970.54    
   9247000   311.18833     -40694.968      388.66159     -40306.306      79.823884      130970.54    
   9248000   311.18833     -40694.967      388.66159     -40306.305      79.783975      130970.54    
   9249000   311.18833     -40694.969      388.66159     -40306.308      79.838539      130970.54    
   9250000   311.18833     -40694.968      388.66159     -40306.307      79.768849      130970.54    
   9251000   311.18833     -40694.966      388.66159     -40306.305      79.773982      130970.54    
   9252000   311.18833     -40694.965      388.66159     -40306.303      79.754401      130970.54    
   9253000   311.18833     -40694.964      388.66159     -40306.302      79.740174      130970.54    
   9254000   311.18833     -40694.966      388.66159     -40306.304      79.824355      130970.54    
   9255000   311.18833     -40694.965      388.66159     -40306.303      79.913903      130970.54    
   9256000   311.18833     -40694.966      388.66159     -40306.305      79.881174      130970.54    
   9257000   311.18833     -40694.964      388.66159     -40306.303      79.8564        130970.54    
   9258000   311.18833     -40694.969      388.66159     -40306.307      79.84547       130970.54    
   9259000   311.18833     -40694.966      388.66159     -40306.305      79.804285      130970.54    
   9260000   311.18833     -40694.967      388.66159     -40306.306      79.761412      130970.54    
   9261000   311.18833     -40694.968      388.66159     -40306.306      79.875894      130970.54    
   9262000   311.18833     -40694.967      388.66159     -40306.305      79.794402      130970.54    
   9263000   311.18833     -40694.964      388.66159     -40306.302      79.849968      130970.54    
   9264000   311.18833     -40694.966      388.66159     -40306.305      79.836779      130970.54    
   9265000   311.18833     -40694.967      388.66159     -40306.305      79.666153      130970.54    
   9266000   311.18833     -40694.963      388.66159     -40306.301      79.943809      130970.54    
   9267000   311.18833     -40694.969      388.66159     -40306.308      79.772279      130970.54    
   9268000   311.18833     -40694.965      388.66159     -40306.303      79.874255      130970.54    
   9269000   311.18833     -40694.967      388.66159     -40306.305      79.811176      130970.54    
   9270000   311.18833     -40694.967      388.66159     -40306.306      79.833968      130970.54    
   9271000   311.18833     -40694.967      388.66159     -40306.305      79.862385      130970.54    
   9272000   311.18833     -40694.968      388.66159     -40306.306      79.81832       130970.54    
   9273000   311.18833     -40694.966      388.66159     -40306.304      79.701552      130970.54    
   9274000   311.18833     -40694.971      388.66159     -40306.309      79.791906      130970.54    
   9275000   311.18833     -40694.968      388.66159     -40306.307      79.844336      130970.54    
   9276000   311.18833     -40694.96       388.66159     -40306.299      79.871901      130970.54    
   9277000   311.18833     -40694.964      388.66159     -40306.302      79.898666      130970.54    
   9278000   311.18833     -40694.969      388.66159     -40306.308      79.795661      130970.54    
   9279000   311.18833     -40694.965      388.66159     -40306.304      79.918622      130970.54    
   9280000   311.18833     -40694.967      388.66159     -40306.305      79.833664      130970.54    
   9281000   311.18833     -40694.968      388.66159     -40306.307      79.819456      130970.54    
   9282000   311.18833     -40694.968      388.66159     -40306.307      79.828746      130970.54    
   9283000   311.18833     -40694.969      388.66159     -40306.307      79.827131      130970.54    
   9284000   311.18833     -40694.967      388.66159     -40306.305      79.754883      130970.54    
   9285000   311.18833     -40694.966      388.66159     -40306.305      79.815586      130970.54    
   9286000   311.18833     -40694.969      388.66159     -40306.307      79.862391      130970.54    
   9287000   311.18833     -40694.967      388.66159     -40306.306      79.75281       130970.54    
   9288000   311.18833     -40694.964      388.66159     -40306.303      79.910113      130970.54    
   9289000   311.18833     -40694.96       388.66159     -40306.299      79.773845      130970.54    
   9290000   311.18833     -40694.968      388.66159     -40306.306      79.792525      130970.54    
   9291000   311.18833     -40694.969      388.66159     -40306.308      79.8251        130970.54    
   9292000   311.18833     -40694.964      388.66159     -40306.302      79.921506      130970.54    
   9293000   311.18833     -40694.968      388.66159     -40306.307      79.851653      130970.54    
   9294000   311.18833     -40694.97       388.66159     -40306.309      79.813934      130970.54    
   9295000   311.18833     -40694.966      388.66159     -40306.304      79.843236      130970.54    
   9296000   311.18833     -40694.968      388.66159     -40306.306      79.821419      130970.54    
   9297000   311.18833     -40694.967      388.66159     -40306.306      79.828872      130970.54    
   9298000   311.18833     -40694.968      388.66159     -40306.306      79.835256      130970.54    
   9299000   311.18833     -40694.97       388.66159     -40306.308      79.730731      130970.54    
   9300000   311.18833     -40694.962      388.66159     -40306.3        79.89109       130970.54    
   9301000   311.18833     -40694.969      388.66159     -40306.307      79.822151      130970.54    
   9302000   311.18833     -40694.966      388.66159     -40306.305      79.892109      130970.54    
   9303000   311.18833     -40694.967      388.66159     -40306.305      79.854911      130970.54    
   9304000   311.18833     -40694.969      388.66159     -40306.307      79.80368       130970.54    
   9305000   311.18833     -40694.968      388.66159     -40306.306      79.835842      130970.54    
   9306000   311.18833     -40694.968      388.66159     -40306.306      79.832006      130970.54    
   9307000   311.18833     -40694.962      388.66159     -40306.3        79.851266      130970.54    
   9308000   311.18833     -40694.961      388.66159     -40306.3        79.936752      130970.54    
   9309000   311.18833     -40694.968      388.66159     -40306.306      79.858818      130970.54    
   9310000   311.18833     -40694.967      388.66159     -40306.305      79.846544      130970.54    
   9311000   311.18833     -40694.968      388.66159     -40306.306      79.735049      130970.54    
   9312000   311.18833     -40694.966      388.66159     -40306.305      79.878462      130970.54    
   9313000   311.18833     -40694.967      388.66159     -40306.306      79.807029      130970.54    
   9314000   311.18833     -40694.966      388.66159     -40306.304      79.889411      130970.54    
   9315000   311.18833     -40694.967      388.66159     -40306.306      79.806544      130970.54    
   9316000   311.18833     -40694.97       388.66159     -40306.308      79.845177      130970.54    
   9317000   311.18833     -40694.967      388.66159     -40306.306      79.754809      130970.54    
   9318000   311.18833     -40694.966      388.66159     -40306.305      79.842153      130970.54    
   9319000   311.18833     -40694.967      388.66159     -40306.305      79.868461      130970.54    
   9320000   311.18833     -40694.968      388.66159     -40306.307      79.82254       130970.54    
   9321000   311.18833     -40694.962      388.66159     -40306.3        79.89887       130970.54    
   9322000   311.18833     -40694.969      388.66159     -40306.307      79.831316      130970.54    
   9323000   311.18833     -40694.968      388.66159     -40306.307      79.731678      130970.54    
   9324000   311.18833     -40694.969      388.66159     -40306.307      79.830766      130970.54    
   9325000   311.18833     -40694.967      388.66159     -40306.305      79.847599      130970.54    
   9326000   311.18833     -40694.968      388.66159     -40306.307      79.855934      130970.54    
   9327000   311.18833     -40694.966      388.66159     -40306.304      79.846481      130970.54    
   9328000   311.18833     -40694.968      388.66159     -40306.307      79.813618      130970.54    
   9329000   311.18833     -40694.967      388.66159     -40306.305      79.901014      130970.54    
   9330000   311.18833     -40694.967      388.66159     -40306.305      79.793095      130970.54    
   9331000   311.18833     -40694.968      388.66159     -40306.307      79.805313      130970.54    
   9332000   311.18833     -40694.968      388.66159     -40306.307      79.861496      130970.54    
   9333000   311.18833     -40694.96       388.66159     -40306.298      79.870473      130970.54    
   9334000   311.18833     -40694.965      388.66159     -40306.304      79.760992      130970.54    
   9335000   311.18833     -40694.967      388.66159     -40306.305      79.740121      130970.54    
   9336000   311.18833     -40694.965      388.66159     -40306.304      79.901454      130970.54    
   9337000   311.18833     -40694.966      388.66159     -40306.304      79.847705      130970.54    
   9338000   311.18833     -40694.968      388.66159     -40306.307      79.740922      130970.54    
   9339000   311.18833     -40694.966      388.66159     -40306.305      79.854281      130970.54    
   9340000   311.18833     -40694.969      388.66159     -40306.307      79.771712      130970.54    
   9341000   311.18833     -40694.967      388.66159     -40306.305      79.863399      130970.54    
   9342000   311.18833     -40694.961      388.66159     -40306.299      79.929264      130970.54    
   9343000   311.18833     -40694.966      388.66159     -40306.304      79.868783      130970.54    
   9344000   311.18833     -40694.97       388.66159     -40306.308      79.79719       130970.54    
   9345000   311.18833     -40694.967      388.66159     -40306.306      79.748435      130970.54    
   9346000   311.18833     -40694.967      388.66159     -40306.306      79.859211      130970.54    
   9347000   311.18833     -40694.967      388.66159     -40306.305      79.773794      130970.54    
   9348000   311.18833     -40694.964      388.66159     -40306.303      79.926922      130970.54    
   9349000   311.18833     -40694.967      388.66159     -40306.306      79.836278      130970.54    
   9350000   311.18833     -40694.967      388.66159     -40306.306      79.789405      130970.54    
   9351000   311.18833     -40694.958      388.66159     -40306.297      79.891007      130970.54    
   9352000   311.18833     -40694.967      388.66159     -40306.305      79.789159      130970.54    
   9353000   311.18833     -40694.966      388.66159     -40306.305      79.852521      130970.54    
   9354000   311.18833     -40694.965      388.66159     -40306.304      79.842723      130970.54    
   9355000   311.18833     -40694.962      388.66159     -40306.301      79.941794      130970.54    
   9356000   311.18833     -40694.965      388.66159     -40306.304      79.882011      130970.54    
   9357000   311.18833     -40694.969      388.66159     -40306.307      79.831283      130970.54    
   9358000   311.18833     -40694.968      388.66159     -40306.307      79.831221      130970.54    
   9359000   311.18833     -40694.962      388.66159     -40306.301      79.80736       130970.54    
   9360000   311.18833     -40694.962      388.66159     -40306.3        79.631507      130970.54    
   9361000   311.18833     -40694.97       388.66159     -40306.308      79.817756      130970.54    
   9362000   311.18833     -40694.968      388.66159     -40306.306      79.817185      130970.54    
   9363000   311.18833     -40694.966      388.66159     -40306.305      79.736182      130970.54    
   9364000   311.18833     -40694.969      388.66159     -40306.307      79.823429      130970.54    
   9365000   311.18833     -40694.965      388.66159     -40306.304      79.771902      130970.54    
   9366000   311.18833     -40694.968      388.66159     -40306.307      79.780764      130970.54    
   9367000   311.18833     -40694.967      388.66159     -40306.305      79.823949      130970.54    
   9368000   311.18833     -40694.97       388.66159     -40306.308      79.830455      130970.54    
   9369000   311.18833     -40694.963      388.66159     -40306.301      79.879724      130970.54    
   9370000   311.18833     -40694.967      388.66159     -40306.305      79.840323      130970.54    
   9371000   311.18833     -40694.966      388.66159     -40306.304      79.848664      130970.54    
   9372000   311.18833     -40694.968      388.66159     -40306.306      79.836321      130970.54    
   9373000   311.18833     -40694.964      388.66159     -40306.303      79.880951      130970.54    
   9374000   311.18833     -40694.967      388.66159     -40306.305      79.790078      130970.54    
   9375000   311.18833     -40694.969      388.66159     -40306.307      79.838935      130970.54    
   9376000   311.18833     -40694.96       388.66159     -40306.298      79.90397       130970.54    
   9377000   311.18833     -40694.966      388.66159     -40306.304      79.837367      130970.54    
   9378000   311.18833     -40694.968      388.66159     -40306.306      79.846112      130970.54    
   9379000   311.18833     -40694.963      388.66159     -40306.302      79.923048      130970.54    
   9380000   311.18833     -40694.967      388.66159     -40306.305      79.818486      130970.54    
   9381000   311.18833     -40694.968      388.66159     -40306.306      79.750807      130970.54    
   9382000   311.18833     -40694.965      388.66159     -40306.304      79.818938      130970.54    
   9383000   311.18833     -40694.967      388.66159     -40306.306      79.879691      130970.54    
   9384000   311.18833     -40694.963      388.66159     -40306.301      79.868878      130970.54    
   9385000   311.18833     -40694.968      388.66159     -40306.307      79.837817      130970.54    
   9386000   311.18833     -40694.969      388.66159     -40306.307      79.835592      130970.54    
   9387000   311.18833     -40694.968      388.66159     -40306.306      79.805007      130970.54    
   9388000   311.18833     -40694.968      388.66159     -40306.307      79.848282      130970.54    
   9389000   311.18833     -40694.966      388.66159     -40306.304      79.864612      130970.54    
   9390000   311.18833     -40694.968      388.66159     -40306.307      79.845491      130970.54    
   9391000   311.18833     -40694.968      388.66159     -40306.307      79.717684      130970.54    
   9392000   311.18833     -40694.967      388.66159     -40306.306      79.791203      130970.54    
   9393000   311.18833     -40694.968      388.66159     -40306.306      79.774165      130970.54    
   9394000   311.18833     -40694.967      388.66159     -40306.305      79.762939      130970.54    
   9395000   311.18833     -40694.965      388.66159     -40306.303      79.913668      130970.54    
   9396000   311.18833     -40694.966      388.66159     -40306.304      79.80613       130970.54    
   9397000   311.18833     -40694.966      388.66159     -40306.304      79.850189      130970.54    
   9398000   311.18833     -40694.966      388.66159     -40306.304      79.77849       130970.54    
   9399000   311.18833     -40694.969      388.66159     -40306.307      79.835569      130970.54    
   9400000   311.18833     -40694.967      388.66159     -40306.305      79.822755      130970.54    
   9401000   311.18833     -40694.964      388.66159     -40306.303      79.889021      130970.54    
   9402000   311.18833     -40694.968      388.66159     -40306.307      79.758113      130970.54    
   9403000   311.18833     -40694.968      388.66159     -40306.306      79.846806      130970.54    
   9404000   311.18833     -40694.965      388.66159     -40306.304      79.864505      130970.54    
   9405000   311.18833     -40694.967      388.66159     -40306.305      79.816152      130970.54    
   9406000   311.18833     -40694.969      388.66159     -40306.307      79.819473      130970.54    
   9407000   311.18833     -40694.964      388.66159     -40306.303      79.901109      130970.54    
   9408000   311.18833     -40694.966      388.66159     -40306.304      79.868694      130970.54    
   9409000   311.18833     -40694.969      388.66159     -40306.308      79.833638      130970.54    
   9410000   311.18833     -40694.965      388.66159     -40306.304      79.836142      130970.54    
   9411000   311.18833     -40694.965      388.66159     -40306.303      79.862788      130970.54    
   9412000   311.18833     -40694.969      388.66159     -40306.307      79.870616      130970.54    
   9413000   311.18833     -40694.967      388.66159     -40306.306      79.810393      130970.54    
   9414000   311.18833     -40694.969      388.66159     -40306.308      79.791937      130970.54    
   9415000   311.18833     -40694.966      388.66159     -40306.304      79.880215      130970.54    
   9416000   311.18833     -40694.97       388.66159     -40306.308      79.826326      130970.54    
   9417000   311.18833     -40694.967      388.66159     -40306.306      79.780744      130970.54    
   9418000   311.18833     -40694.965      388.66159     -40306.303      79.876091      130970.54    
